,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
73,NVS240119P00092500,2023-04-26 15:09:19+00:00,92.5,2.15,1.85,2.35,0.0,0.0,3.0,1106,0.20172917419433595,False,REGULAR,USD
74,NVS240119P00095000,2023-04-26 17:16:28+00:00,95.0,2.66,2.15,4.0,0.0,0.0,5.0,33,0.2331009307861328,False,REGULAR,USD
75,NVS240119P00097500,2023-05-01 16:45:29+00:00,97.5,3.2,2.5,3.7,0.0,0.0,53.0,154,0.19379468322753907,False,REGULAR,USD
76,NVS240119P00100000,2023-05-01 17:30:37+00:00,100.0,4.0,3.1,4.4,0.0,0.0,53.0,170,0.18494467407226559,False,REGULAR,USD
77,NVS240119P00105000,2023-05-02 18:09:26+00:00,105.0,5.7,4.5,6.2,0.0,0.0,69.0,104,0.16754982849121097,True,REGULAR,USD
78,NVS240119P00110000,2023-05-03 16:21:22+00:00,110.0,7.7,6.4,10.0,-18.82,-70.96531,5.0,605,0.19001054138183598,True,REGULAR,USD
79,NVS240119P00115000,2023-04-18 19:20:34+00:00,115.0,17.7,8.6,13.4,0.0,0.0,,0,0.1859212268066406,True,REGULAR,USD
80,NVS240119P00120000,2023-02-02 19:34:18+00:00,120.0,36.52,35.0,40.0,0.0,0.0,1.0,0,0.7816794293212892,True,REGULAR,USD
81,NVS240119P00125000,2023-04-25 18:50:36+00:00,125.0,20.5,18.1,23.0,-0.79999924,-3.7558653,7.0,5,0.24225611267089842,True,REGULAR,USD
82,NVS240119P00135000,2022-08-08 19:04:52+00:00,135.0,49.16,53.5,56.4,0.0,0.0,5.0,5,0.9635623760986327,True,REGULAR,USD
83,NVS250117P00037500,2023-04-26 14:00:38+00:00,37.5,0.4,0.0,0.6,0.0,0.0,10.0,148,0.45093322509765627,False,REGULAR,USD
84,NVS250117P00042500,2022-09-15 13:31:25+00:00,42.5,1.0,0.0,4.0,0.0,0.0,,5,0.5273484765625001,False,REGULAR,USD
85,NVS250117P00060000,2023-04-25 18:55:54+00:00,60.0,0.85,0.6,1.5,0.0,0.0,10.0,10,0.3249579223632812,False,REGULAR,USD
86,NVS250117P00065000,2023-02-03 19:06:58+00:00,65.0,1.95,0.1,3.5,0.0,0.0,4.0,5,0.3739686627197265,False,REGULAR,USD
87,NVS250117P00067500,2023-02-13 16:52:36+00:00,67.5,2.05,0.5,5.5,0.0,0.0,1.0,11,0.4204159521484375,False,REGULAR,USD
88,NVS250117P00070000,2023-01-13 18:32:29+00:00,70.0,2.4,0.5,5.0,0.0,0.0,1.0,37,0.38056039367675776,False,REGULAR,USD
89,NVS250117P00072500,2022-12-22 16:28:39+00:00,72.5,3.6,0.5,5.5,0.0,0.0,2.0,0,0.3729921099853516,False,REGULAR,USD
90,NVS250117P00075000,2023-03-27 15:23:07+00:00,75.0,2.8,0.75,4.9,0.0,0.0,3.0,10,0.3327703442382813,False,REGULAR,USD
91,NVS250117P00077500,2023-04-26 17:03:24+00:00,77.5,2.0,1.7,3.2,0.0,0.0,1.0,10,0.2606275109863281,False,REGULAR,USD
92,NVS250117P00080000,2023-04-25 13:34:18+00:00,80.0,2.1,1.6,3.1,0.0,0.0,2.0,5,0.23871610900878903,False,REGULAR,USD
93,NVS250117P00082500,2023-04-27 13:53:58+00:00,82.5,2.75,2.2,5.0,0.0,0.0,10.0,26,0.2724071783447265,False,REGULAR,USD
94,NVS250117P00085000,2023-05-03 14:49:50+00:00,85.0,2.95,2.2,4.0,0.0,0.0,187.0,318,0.22650919982910156,False,REGULAR,USD
95,NVS250117P00087500,2023-04-06 14:02:11+00:00,87.5,6.8,2.85,5.4,0.0,0.0,1.0,1,0.2415236981201172,False,REGULAR,USD
96,NVS250117P00090000,2023-04-25 13:33:54+00:00,90.0,3.8,2.8,6.0,0.0,0.0,1.0,4,0.23474886352539062,False,REGULAR,USD
97,NVS250117P00092500,2023-03-27 15:13:24+00:00,92.5,9.0,2.0,7.0,0.0,0.0,2.0,2,0.2354202435302734,False,REGULAR,USD
98,NVS250117P00095000,2023-04-17 13:30:06+00:00,95.0,7.0,2.5,7.5,0.0,0.0,1.0,9,0.22412885253906245,False,REGULAR,USD
99,NVS250117P00100000,2023-04-25 13:57:50+00:00,100.0,6.7,6.0,9.0,0.0,0.0,10.0,16,0.20835142242431637,False,REGULAR,USD
100,NVS250117P00105000,2023-04-25 13:30:16+00:00,105.0,8.2,6.3,10.7,0.0,0.0,1.0,1,0.19117019775390626,True,REGULAR,USD
101,NVS250117P00110000,2023-04-27 16:52:50+00:00,110.0,11.8,8.0,13.0,0.0,0.0,73.0,73,0.17881070220947265,True,REGULAR,USD
102,NVS250117P00120000,2023-03-27 17:46:02+00:00,120.0,29.8,17.0,20.8,0.0,0.0,1.0,1,0.1951374432373047,True,REGULAR,USD
103,NVS250117P00130000,2023-04-10 14:22:27+00:00,130.0,35.0,23.0,28.0,0.0,0.0,,1,0.17646087219238282,True,REGULAR,USD
