,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
39,AAPL230505P00177500,2023-05-03 19:50:57+00:00,177.5,10.42,9.6,10.5,1.2200003,13.260873,111.0,144,0.5293015820312501,True,REGULAR,USD
40,AAPL230505P00180000,2023-05-03 19:51:49+00:00,180.0,12.75,12.05,13.2,1.3000002,11.353713,412.0,260,0.684573466796875,True,REGULAR,USD
41,AAPL230505P00182500,2023-05-03 19:49:22+00:00,182.5,15.35,14.4,15.9,1.6000004,11.636367,106.0,313,0.5117236328125,True,REGULAR,USD
42,AAPL230505P00185000,2023-05-03 19:45:55+00:00,185.0,17.62,17.4,18.35,0.20000076,1.14811,218.0,79,0.7246121289062499,True,REGULAR,USD
43,AAPL230505P00187500,2023-05-03 18:56:02+00:00,187.5,17.4,19.15,20.85,-0.95000076,-5.1771154,37.0,0,0.9941406835937501,True,REGULAR,USD
44,AAPL230505P00190000,2023-05-03 19:17:03+00:00,190.0,21.0,21.7,23.35,-0.25,-1.1764706,37.0,2,1.076176494140625,True,REGULAR,USD
45,AAPL230505P00195000,2023-05-03 13:52:10+00:00,195.0,24.5,26.75,28.4,-2.0100002,-7.5820456,3.0,0,0.6796907031250001,True,REGULAR,USD
46,AAPL230505P00200000,2023-05-03 14:10:39+00:00,200.0,29.8,31.5,33.7,-0.6800003,-2.2309723,4.0,0,0.8476577734374999,True,REGULAR,USD
47,AAPL230505P00230000,2023-04-04 14:14:10+00:00,230.0,63.37,61.9,63.6,0.0,0.0,,0,1.677735986328125,True,REGULAR,USD
48,AAPL230505P00235000,2023-04-19 17:25:00+00:00,235.0,67.1,66.65,68.2,0.0,0.0,,0,2.156254609375,True,REGULAR,USD
49,AAPL230505P00250000,2023-05-02 14:59:53+00:00,250.0,80.35,81.9,83.3,-1.4000015,-1.7125401,1.0,3,1.71875140625,True,REGULAR,USD
50,AAPL230512P00050000,2023-05-01 18:03:13+00:00,50.0,0.01,0.0,0.04,0.0,0.0,7.0,9,2.5156287109374995,False,REGULAR,USD
51,AAPL230512P00065000,2023-04-28 14:37:42+00:00,65.0,0.01,0.0,0.05,0.0,0.0,5.0,10,2.031254921875,False,REGULAR,USD
52,AAPL230512P00075000,2023-04-10 13:33:39+00:00,75.0,0.01,0.0,0.05,0.0,0.0,24.0,26,1.734376328125,False,REGULAR,USD
53,AAPL230512P00080000,2023-04-13 14:40:26+00:00,80.0,0.02,0.0,0.05,0.0,0.0,,1,1.609376953125,False,REGULAR,USD
54,AAPL230512P00085000,2023-04-25 18:14:47+00:00,85.0,0.01,0.0,0.01,0.0,0.0,43.0,45,1.2812535937499998,False,REGULAR,USD
55,AAPL230512P00095000,2023-04-27 13:31:00+00:00,95.0,0.01,0.0,0.05,0.0,0.0,,0,1.2500037499999999,False,REGULAR,USD
56,AAPL230512P00100000,2023-05-01 17:25:43+00:00,100.0,0.01,0.0,0.05,0.0,0.0,2.0,20,1.1484417578125,False,REGULAR,USD
57,AAPL230512P00105000,2023-04-27 19:50:37+00:00,105.0,0.01,0.0,0.02,0.0,0.0,1.0,49,0.9531254687499999,False,REGULAR,USD
58,AAPL230512P00110000,2023-05-03 19:42:35+00:00,110.0,0.03,0.0,0.03,0.02,200.0,200.0,190,0.9062509375,False,REGULAR,USD
59,AAPL230512P00115000,2023-05-03 14:19:06+00:00,115.0,0.01,0.01,0.02,0.0,0.0,6.0,93,0.8125018749999999,False,REGULAR,USD
60,AAPL230512P00120000,2023-05-03 19:47:52+00:00,120.0,0.03,0.02,0.03,0.0,0.0,4.0,196,0.7695335546875001,False,REGULAR,USD
61,AAPL230512P00125000,2023-05-03 16:30:37+00:00,125.0,0.04,0.02,0.04,0.0,0.0,187.0,269,0.6953155468750001,False,REGULAR,USD
62,AAPL230512P00130000,2023-05-03 18:52:04+00:00,130.0,0.05,0.04,0.05,0.0,0.0,9.0,575,0.64062859375,False,REGULAR,USD
63,AAPL230512P00135000,2023-05-03 18:22:13+00:00,135.0,0.08,0.08,0.1,0.009999998,14.285712,239.0,1407,0.6113320117187502,False,REGULAR,USD
64,AAPL230512P00136000,2023-05-03 15:46:24+00:00,136.0,0.08,0.09,0.1,-0.010000005,-11.111116,65.0,364,0.5976602734375001,False,REGULAR,USD
65,AAPL230512P00137000,2023-05-03 19:57:18+00:00,137.0,0.1,0.1,0.11,-0.009999998,-9.090907,6.0,140,0.58789474609375,False,REGULAR,USD
66,AAPL230512P00138000,2023-05-03 19:10:11+00:00,138.0,0.1,0.11,0.12,0.009999998,11.111108,6.0,135,0.577152666015625,False,REGULAR,USD
67,AAPL230512P00139000,2023-05-03 19:53:40+00:00,139.0,0.12,0.12,0.13,0.009999998,9.090907,12.0,409,0.5664105859375,False,REGULAR,USD
68,AAPL230512P00140000,2023-05-03 19:46:23+00:00,140.0,0.13,0.13,0.14,0.019999996,18.181814,176.0,1659,0.5537154003906251,False,REGULAR,USD
69,AAPL230512P00141000,2023-05-03 19:20:23+00:00,141.0,0.14,0.14,0.15,0.010000005,7.6923122,3.0,91,0.5410202148437502,False,REGULAR,USD
70,AAPL230512P00142000,2023-05-03 19:42:43+00:00,142.0,0.16,0.16,0.17,0.0,0.0,20.0,308,0.534184345703125,False,REGULAR,USD
71,AAPL230512P00143000,2023-05-03 19:57:45+00:00,143.0,0.18,0.17,0.19,0.030000001,20.0,64.0,436,0.5224657128906249,False,REGULAR,USD
72,AAPL230512P00144000,2023-05-03 19:58:27+00:00,144.0,0.2,0.19,0.21,0.030000001,17.647058,44.0,481,0.5136767382812499,False,REGULAR,USD
73,AAPL230512P00145000,2023-05-03 19:58:53+00:00,145.0,0.23,0.22,0.23,0.040000007,21.052635,4858.0,1077,0.5048877636718749,False,REGULAR,USD
74,AAPL230512P00146000,2023-05-03 19:59:57+00:00,146.0,0.25,0.24,0.25,0.060000002,31.578949,107.0,295,0.495122236328125,False,REGULAR,USD
75,AAPL230512P00147000,2023-05-03 19:53:51+00:00,147.0,0.27,0.27,0.28,0.050000012,22.727278,159.0,931,0.4858449853515625,False,REGULAR,USD
76,AAPL230512P00148000,2023-05-03 19:57:14+00:00,148.0,0.32,0.31,0.32,0.08999999,39.13043,96.0,864,0.47900911621093745,False,REGULAR,USD
77,AAPL230512P00149000,2023-05-03 19:54:16+00:00,149.0,0.35,0.34,0.36,0.060000002,20.689657,285.0,336,0.47022014160156256,False,REGULAR,USD
78,AAPL230512P00150000,2023-05-03 19:59:42+00:00,150.0,0.4,0.38,0.41,0.08000001,25.000006,10166.0,4308,0.46289599609375004,False,REGULAR,USD
79,AAPL230512P00152500,2023-05-03 19:56:27+00:00,152.5,0.54,0.53,0.59,0.100000024,22.727278,435.0,3498,0.4489801196289062,False,REGULAR,USD
80,AAPL230512P00155000,2023-05-03 19:59:57+00:00,155.0,0.78,0.76,0.79,0.15999997,25.806444,7364.0,23140,0.42676354492187507,False,REGULAR,USD
81,AAPL230512P00157500,2023-05-03 19:59:53+00:00,157.5,1.1,1.08,1.13,0.22000003,25.000004,1032.0,3298,0.414068359375,False,REGULAR,USD
82,AAPL230512P00160000,2023-05-03 19:59:57+00:00,160.0,1.57,1.53,1.63,0.32000005,25.600004,3887.0,5340,0.4057676611328125,False,REGULAR,USD
83,AAPL230512P00162500,2023-05-03 19:59:57+00:00,162.5,2.18,2.16,2.22,0.43000007,24.571432,1558.0,5703,0.389654541015625,False,REGULAR,USD
84,AAPL230512P00165000,2023-05-03 19:59:54+00:00,165.0,3.05,2.99,3.05,0.53,21.031744,5324.0,6413,0.37915659912109373,False,REGULAR,USD
85,AAPL230512P00167500,2023-05-03 19:59:58+00:00,167.5,4.02,4.0,4.1,0.55999994,16.184969,5008.0,2082,0.36853658813476564,True,REGULAR,USD
86,AAPL230512P00170000,2023-05-03 19:59:59+00:00,170.0,5.4,5.3,5.45,0.8499999,18.681316,6455.0,3936,0.36340968627929693,True,REGULAR,USD
87,AAPL230512P00172500,2023-05-03 19:54:42+00:00,172.5,6.94,6.85,7.05,0.99000025,16.63866,420.0,3538,0.35938140625,True,REGULAR,USD
88,AAPL230512P00175000,2023-05-03 19:56:09+00:00,175.0,8.6,8.6,8.9,1.2000003,16.21622,392.0,277,0.3588931298828125,True,REGULAR,USD
89,AAPL230512P00177500,2023-05-03 19:53:13+00:00,177.5,10.86,10.0,10.85,1.7299995,18.948517,26.0,55,0.34668622070312494,True,REGULAR,USD
90,AAPL230512P00180000,2023-05-03 19:50:43+00:00,180.0,12.9,12.85,13.8,1.2999992,11.20689,20.0,58,0.46533737792968755,True,REGULAR,USD
91,AAPL230512P00182500,2023-05-03 14:17:28+00:00,182.5,12.65,14.65,15.95,-0.24000072,-1.861914,4.0,5,0.46680220703125,True,REGULAR,USD
92,AAPL230512P00185000,2023-05-03 18:48:23+00:00,185.0,16.77,16.0,18.6,-0.47999954,-2.782606,9.0,22,0.5405319384765627,True,REGULAR,USD
93,AAPL230512P00187500,2023-05-03 16:55:20+00:00,187.5,17.8,19.1,21.85,-0.55000114,-2.9972813,2.0,1,0.7016631396484375,True,REGULAR,USD
94,AAPL230512P00190000,2023-04-05 14:04:29+00:00,190.0,25.6,21.95,23.05,0.0,0.0,,0,0.5239305419921875,True,REGULAR,USD
95,AAPL230512P00195000,2023-04-13 17:26:53+00:00,195.0,30.9,26.8,27.95,0.0,0.0,,1,0.5751995605468749,True,REGULAR,USD
96,AAPL230512P00200000,2023-04-21 14:44:06+00:00,200.0,35.0,31.4,33.5,0.0,0.0,3.0,0,0.788088056640625,True,REGULAR,USD
97,AAPL230512P00210000,2023-05-03 15:29:12+00:00,210.0,40.05,40.85,43.15,-7.25,-15.327697,2.0,0,0.850587431640625,True,REGULAR,USD
98,AAPL230512P00235000,2023-04-12 14:16:34+00:00,235.0,73.4,66.8,68.6,0.0,0.0,,0,0.93164130859375,True,REGULAR,USD
99,AAPL230519P00050000,2023-05-02 13:35:49+00:00,50.0,0.03,0.0,0.03,0.0,0.0,11.0,11,1.875000625,False,REGULAR,USD
100,AAPL230519P00055000,2023-04-12 15:45:07+00:00,55.0,0.01,0.0,0.03,0.0,0.0,75.0,155,1.734376328125,False,REGULAR,USD
101,AAPL230519P00060000,2023-05-03 19:56:14+00:00,60.0,0.08,0.0,0.01,0.07,700.0,11.0,4250,1.46875265625,False,REGULAR,USD
102,AAPL230519P00065000,2023-05-03 19:56:14+00:00,65.0,0.01,0.0,0.05,0.0,0.0,10.0,1606,1.5625021874999998,False,REGULAR,USD
103,AAPL230519P00070000,2023-04-21 15:05:34+00:00,70.0,0.01,0.0,0.05,0.0,0.0,50.0,3891,1.4375028125,False,REGULAR,USD
104,AAPL230519P00075000,2023-04-21 15:03:22+00:00,75.0,0.01,0.0,0.04,0.0,0.0,40.0,2339,1.3046909765624997,False,REGULAR,USD
105,AAPL230519P00080000,2023-05-02 19:37:53+00:00,80.0,0.01,0.0,0.01,0.0,0.0,2.0,1548,1.0625046875000002,False,REGULAR,USD
106,AAPL230519P00085000,2023-05-01 18:34:25+00:00,85.0,0.02,0.0,0.04,0.0,0.0,40.0,1546,1.109379453125,False,REGULAR,USD
107,AAPL230519P00090000,2023-05-03 19:51:39+00:00,90.0,0.01,0.0,0.01,0.0,0.0,5.0,2603,0.9062509375,False,REGULAR,USD
108,AAPL230519P00095000,2023-05-01 18:23:47+00:00,95.0,0.01,0.0,0.05,0.0,0.0,20.0,6046,0.9609378906249999,False,REGULAR,USD
109,AAPL230519P00100000,2023-05-03 19:57:36+00:00,100.0,0.02,0.02,0.09,0.0,0.0,36.0,9080,0.9609378906249999,False,REGULAR,USD
110,AAPL230519P00105000,2023-05-03 19:42:09+00:00,105.0,0.02,0.01,0.03,0.0,0.0,42.0,5362,0.789064609375,False,REGULAR,USD
111,AAPL230519P00110000,2023-05-03 19:59:29+00:00,110.0,0.02,0.01,0.04,0.01,100.0,1109.0,9746,0.726565234375,False,REGULAR,USD
112,AAPL230519P00115000,2023-05-03 19:49:03+00:00,115.0,0.04,0.03,0.05,0.0,0.0,25.0,6744,0.6914093359375001,False,REGULAR,USD
113,AAPL230519P00120000,2023-05-03 19:15:11+00:00,120.0,0.06,0.03,0.06,0.009999998,19.999996,3121.0,17648,0.6289099609375001,False,REGULAR,USD
114,AAPL230519P00125000,2023-05-03 19:15:24+00:00,125.0,0.08,0.07,0.08,0.02,33.333336,62.0,14429,0.5976602734375001,False,REGULAR,USD
115,AAPL230519P00130000,2023-05-03 19:56:27+00:00,130.0,0.12,0.1,0.12,0.019999996,19.999996,863.0,69851,0.5546919531250001,False,REGULAR,USD
116,AAPL230519P00135000,2023-05-03 19:59:29+00:00,135.0,0.17,0.15,0.17,0.019999996,13.333329,811.0,47139,0.5117236328125,False,REGULAR,USD
117,AAPL230519P00140000,2023-05-03 19:56:51+00:00,140.0,0.22,0.18,0.24,0.010000005,4.7619076,2306.0,64570,0.46973186523437505,False,REGULAR,USD
118,AAPL230519P00145000,2023-05-03 19:58:58+00:00,145.0,0.35,0.34,0.36,0.049999982,16.66666,539.0,55784,0.42578699218750005,False,REGULAR,USD
119,AAPL230519P00150000,2023-05-03 19:59:30+00:00,150.0,0.59,0.58,0.59,0.099999964,20.408155,12023.0,56621,0.38867798828125,False,REGULAR,USD
120,AAPL230519P00152500,2023-05-03 19:58:58+00:00,152.5,0.77,0.76,0.81,0.120000005,18.46154,9310.0,5571,0.37744763183593744,False,REGULAR,USD
121,AAPL230519P00155000,2023-05-03 19:59:59+00:00,155.0,1.04,1.04,1.14,0.16999996,19.540224,3956.0,37765,0.370123486328125,False,REGULAR,USD
122,AAPL230519P00157500,2023-05-03 19:57:37+00:00,157.5,1.43,1.41,1.47,0.25,21.186441,1677.0,2508,0.35242346801757807,False,REGULAR,USD
123,AAPL230519P00160000,2023-05-03 20:00:00+00:00,160.0,1.94,1.94,1.96,0.31000006,19.018408,9003.0,42809,0.34009448974609374,False,REGULAR,USD
124,AAPL230519P00162500,2023-05-03 19:59:45+00:00,162.5,2.61,2.6,2.65,0.47999978,22.5352,1102.0,2241,0.33228206787109377,False,REGULAR,USD
125,AAPL230519P00165000,2023-05-03 19:59:39+00:00,165.0,3.45,3.4,3.5,0.5,16.949154,5450.0,26883,0.32300481689453114,False,REGULAR,USD
126,AAPL230519P00167500,2023-05-03 19:59:50+00:00,167.5,4.45,4.45,4.55,0.64999986,17.105259,3177.0,16740,0.3139717041015625,True,REGULAR,USD
127,AAPL230519P00170000,2023-05-03 19:58:31+00:00,170.0,5.76,5.7,5.9,0.7600002,15.200004,4931.0,20624,0.31055376953124997,True,REGULAR,USD
128,AAPL230519P00172500,2023-05-03 19:56:16+00:00,172.5,7.15,7.2,7.35,0.8499999,13.492062,780.0,3103,0.2985909985351562,True,REGULAR,USD
129,AAPL230519P00175000,2023-05-03 19:55:37+00:00,175.0,9.0,8.9,9.15,0.9499998,11.80124,515.0,1141,0.2971261694335937,True,REGULAR,USD
130,AAPL230519P00177500,2023-05-03 17:49:26+00:00,177.5,10.1,10.7,11.85,0.47000027,4.8805842,13.0,27,0.3640200317382813,True,REGULAR,USD
131,AAPL230519P00180000,2023-05-03 19:57:30+00:00,180.0,13.15,12.45,14.2,1.2599993,10.597135,61.0,242,0.3967345483398438,True,REGULAR,USD
132,AAPL230519P00182500,2023-05-03 18:35:28+00:00,182.5,14.88,14.55,16.2,0.8299999,5.9074726,4.0,11,0.3874572973632812,True,REGULAR,USD
133,AAPL230519P00185000,2023-05-03 19:34:00+00:00,185.0,17.28,17.2,18.35,1.2800007,8.000004,4.0,34,0.38233039550781245,True,REGULAR,USD
134,AAPL230519P00187500,2023-05-03 17:02:34+00:00,187.5,17.75,19.25,21.25,-0.70000076,-3.794042,2.0,2,0.47046427978515626,True,REGULAR,USD
135,AAPL230519P00190000,2023-05-03 17:02:34+00:00,190.0,20.2,21.5,23.35,-1.7999992,-8.181815,2.0,7,0.45215391601562505,True,REGULAR,USD
136,AAPL230519P00195000,2023-04-17 19:26:14+00:00,195.0,29.8,26.9,28.2,0.0,0.0,1.0,0,0.4919484399414063,True,REGULAR,USD
137,AAPL230519P00200000,2023-04-21 14:17:00+00:00,200.0,34.9,31.4,33.05,0.0,0.0,40.0,0,0.5210008837890624,True,REGULAR,USD
138,AAPL230519P00205000,2023-04-20 13:49:01+00:00,205.0,37.15,36.8,38.35,0.0,0.0,1.0,0,0.6381872119140625,True,REGULAR,USD
139,AAPL230519P00210000,2023-04-21 15:33:42+00:00,210.0,44.9,42.05,43.55,0.0,0.0,40.0,0,0.5537154003906251,True,REGULAR,USD
140,AAPL230519P00215000,2022-12-07 14:31:11+00:00,215.0,72.0,89.2,89.75,0.0,0.0,,0,3.9547120272827145,True,REGULAR,USD
141,AAPL230519P00220000,2022-11-07 14:36:14+00:00,220.0,83.5,77.7,78.3,0.0,0.0,2.0,0,2.8898953533935545,True,REGULAR,USD
142,AAPL230519P00225000,2022-12-05 16:53:02+00:00,225.0,78.1,96.9,97.15,0.0,0.0,,0,3.942627096557617,True,REGULAR,USD
143,AAPL230519P00230000,2023-03-09 15:07:38+00:00,230.0,75.6,64.6,65.85,0.0,0.0,10.0,0,1.1982461962890625,True,REGULAR,USD
144,AAPL230519P00240000,2022-12-20 15:22:25+00:00,240.0,107.25,104.6,105.0,0.0,0.0,1.0,0,3.658570189514161,True,REGULAR,USD
145,AAPL230519P00250000,2022-12-21 15:56:35+00:00,250.0,113.8,111.35,113.05,0.0,0.0,,0,3.609864256591797,True,REGULAR,USD
146,AAPL230519P00255000,2023-02-03 17:09:16+00:00,255.0,98.85,102.95,104.95,0.0,0.0,2.0,0,2.716555942993164,True,REGULAR,USD
147,AAPL230519P00270000,2023-03-23 18:43:51+00:00,270.0,112.15,103.35,106.7,0.0,0.0,1.0,0,1.5576193994140621,True,REGULAR,USD
148,AAPL230519P00300000,2023-02-15 15:42:35+00:00,300.0,145.94,144.4,145.6,0.0,0.0,2.0,0,2.8627958117675782,True,REGULAR,USD
149,AAPL230526P00050000,2023-05-01 13:48:17+00:00,50.0,0.01,0.0,0.01,0.0,0.0,,1,1.4375028125,False,REGULAR,USD
150,AAPL230526P00070000,2023-04-24 15:06:41+00:00,70.0,0.01,0.0,0.04,0.0,0.0,1.0,1,1.1875040625,False,REGULAR,USD
151,AAPL230526P00090000,2023-04-28 17:05:56+00:00,90.0,0.02,0.0,0.05,0.0,0.0,1.0,1,0.8828136718749999,False,REGULAR,USD
152,AAPL230526P00095000,2023-04-14 19:45:26+00:00,95.0,0.04,0.0,0.05,0.0,0.0,,1889,0.8125018749999999,False,REGULAR,USD
153,AAPL230526P00100000,2023-04-24 13:45:14+00:00,100.0,0.02,0.0,0.05,0.0,0.0,6.0,22,0.7421900781249999,False,REGULAR,USD
154,AAPL230526P00105000,2023-04-28 13:58:32+00:00,105.0,0.03,0.01,0.07,0.0,0.0,100.0,148,0.710940390625,False,REGULAR,USD
155,AAPL230526P00110000,2023-04-28 15:33:14+00:00,110.0,0.05,0.01,0.08,0.0,0.0,21.0,108,0.6543003320312502,False,REGULAR,USD
156,AAPL230526P00115000,2023-05-02 18:30:13+00:00,115.0,0.08,0.02,0.08,0.0,0.0,2.0,92,0.5976602734375001,False,REGULAR,USD
157,AAPL230526P00120000,2023-05-03 18:35:17+00:00,120.0,0.07,0.07,0.08,-0.009999998,-12.499998,1.0,389,0.5644574804687501,False,REGULAR,USD
158,AAPL230526P00125000,2023-05-03 19:58:56+00:00,125.0,0.12,0.11,0.12,0.019999996,19.999996,144.0,228,0.53320779296875,False,REGULAR,USD
159,AAPL230526P00130000,2023-05-03 14:50:06+00:00,130.0,0.16,0.11,0.17,0.019999996,14.285712,2.0,655,0.499028447265625,False,REGULAR,USD
160,AAPL230526P00135000,2023-05-03 19:53:57+00:00,135.0,0.23,0.17,0.24,0.030000001,15.000001,435.0,601,0.46094289062500005,False,REGULAR,USD
161,AAPL230526P00140000,2023-05-03 19:58:21+00:00,140.0,0.34,0.33,0.34,0.060000002,21.428572,255.0,1956,0.42236905761718746,False,REGULAR,USD
162,AAPL230526P00145000,2023-05-03 19:58:28+00:00,145.0,0.52,0.49,0.52,0.07999998,18.181814,267.0,1223,0.38941040283203127,False,REGULAR,USD
163,AAPL230526P00150000,2023-05-03 19:59:32+00:00,150.0,0.83,0.79,0.91,0.13999999,20.289854,411.0,2308,0.36939107177734376,False,REGULAR,USD
164,AAPL230526P00155000,2023-05-03 19:56:00+00:00,155.0,1.34,1.34,1.39,0.17000008,14.529922,1002.0,2502,0.334967587890625,False,REGULAR,USD
165,AAPL230526P00160000,2023-05-03 19:59:08+00:00,160.0,2.3,2.28,2.37,0.31999993,16.161613,1206.0,3060,0.3154365332031249,False,REGULAR,USD
166,AAPL230526P00165000,2023-05-03 19:56:23+00:00,165.0,3.8,3.75,3.85,0.55999994,17.283949,632.0,3137,0.2929758203124999,False,REGULAR,USD
167,AAPL230526P00170000,2023-05-03 19:59:16+00:00,170.0,6.05,6.0,6.15,0.75,14.150943,810.0,1232,0.27625235473632803,True,REGULAR,USD
168,AAPL230526P00175000,2023-05-03 19:58:16+00:00,175.0,9.37,8.9,9.6,0.9200001,10.887575,234.0,186,0.28174546386718746,True,REGULAR,USD
