,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
113,META230512C00227500,2023-05-03 19:27:03+00:00,227.5,11.85,11.55,12.15,-2.5099993,-17.479103,71.0,67,0.40869731933593745,True,REGULAR,USD
114,META230512C00230000,2023-05-03 19:48:52+00:00,230.0,9.4,9.65,10.25,-2.1800003,-18.825563,249.0,850,0.3957579956054688,True,REGULAR,USD
115,META230512C00232500,2023-05-03 19:38:32+00:00,232.5,7.63,8.05,8.4,-2.2699995,-22.929289,220.0,257,0.37793590820312495,True,REGULAR,USD
116,META230512C00235000,2023-05-03 19:58:47+00:00,235.0,6.85,6.45,6.75,-1.2000003,-14.906836,746.0,891,0.36426416992187505,True,REGULAR,USD
117,META230512C00237500,2023-05-03 19:59:11+00:00,237.5,5.4,5.1,5.3,-1.0999999,-16.923077,1702.0,699,0.35315588256835934,False,REGULAR,USD
118,META230512C00240000,2023-05-03 19:59:32+00:00,240.0,4.0,3.9,4.1,-1.1799998,-22.77992,3902.0,1898,0.3464420825195312,False,REGULAR,USD
119,META230512C00242500,2023-05-03 19:59:58+00:00,242.5,3.05,2.9,3.1,-0.93000007,-23.366837,1729.0,985,0.34107104248046877,False,REGULAR,USD
120,META230512C00245000,2023-05-03 19:59:34+00:00,245.0,2.28,2.12,2.28,-0.6600001,-22.448982,2324.0,1496,0.335944140625,False,REGULAR,USD
121,META230512C00247500,2023-05-03 19:59:58+00:00,247.5,1.6,1.51,1.66,-0.7499999,-31.91489,1837.0,746,0.33386896606445315,False,REGULAR,USD
122,META230512C00250000,2023-05-03 19:59:02+00:00,250.0,1.15,1.1,1.18,-0.40999997,-26.282051,2851.0,2850,0.3319158605957031,False,REGULAR,USD
123,META230512C00252500,2023-05-03 19:54:46+00:00,252.5,0.82,0.74,0.85,-0.39000005,-32.231407,591.0,1521,0.33399103515625,False,REGULAR,USD
124,META230512C00255000,2023-05-03 19:59:19+00:00,255.0,0.57,0.53,0.59,-0.26,-31.325302,1999.0,2228,0.33399103515625,False,REGULAR,USD
125,META230512C00257500,2023-05-03 19:17:03+00:00,257.5,0.38,0.37,0.41,-0.24000001,-38.70968,225.0,367,0.3354558642578125,False,REGULAR,USD
126,META230512C00260000,2023-05-03 19:51:14+00:00,260.0,0.29,0.26,0.29,-0.13,-30.952381,1097.0,1609,0.3393620751953125,False,REGULAR,USD
127,META230512C00262500,2023-05-03 19:59:58+00:00,262.5,0.2,0.18,0.2,-0.11,-35.48387,204.0,234,0.34180345703125,False,REGULAR,USD
128,META230512C00265000,2023-05-03 19:48:28+00:00,265.0,0.13,0.13,0.16,-0.11,-45.833336,426.0,1151,0.35352208984374994,False,REGULAR,USD
129,META230512C00267500,2023-05-03 19:31:16+00:00,267.5,0.08,0.09,0.12,-0.13,-61.904762,103.0,143,0.36133451171875,False,REGULAR,USD
130,META230512C00270000,2023-05-03 19:41:47+00:00,270.0,0.08,0.06,0.1,-0.049999997,-38.461536,71.0,554,0.37402969726562496,False,REGULAR,USD
131,META230512C00272500,2023-05-03 17:38:57+00:00,272.5,0.07,0.05,0.08,-0.080000006,-53.333336,9.0,31,0.383795224609375,False,REGULAR,USD
132,META230512C00275000,2023-05-03 18:58:02+00:00,275.0,0.06,0.05,0.06,-0.040000003,-40.000004,39.0,584,0.39063109375,False,REGULAR,USD
133,META230512C00280000,2023-05-03 19:01:33+00:00,280.0,0.04,0.02,0.04,-0.030000001,-42.857143,238.0,280,0.4101621484375,False,REGULAR,USD
134,META230512C00285000,2023-05-03 19:12:38+00:00,285.0,0.02,0.01,0.03,-0.030000001,-60.000004,4.0,106,0.4335994140625,False,REGULAR,USD
135,META230512C00290000,2023-05-03 18:19:50+00:00,290.0,0.02,0.01,0.02,-0.030000001,-60.000004,306.0,700,0.44922425781249997,False,REGULAR,USD
136,META230512C00295000,2023-05-03 17:44:01+00:00,295.0,0.01,0.0,0.01,-0.03,-75.0,360.0,318,0.45313046875,False,REGULAR,USD
137,META230512C00300000,2023-05-03 19:59:48+00:00,300.0,0.01,0.0,0.01,-0.01,-50.0,355.0,711,0.48438015625,False,REGULAR,USD
138,META230519C00070000,2023-05-01 17:47:07+00:00,70.0,172.85,166.85,167.55,0.0,0.0,1.0,2,2.3476603808593746,True,REGULAR,USD
139,META230519C00075000,2023-04-19 15:21:31+00:00,75.0,140.8,161.9,162.55,0.0,0.0,1.0,1,2.259769975585937,True,REGULAR,USD
140,META230519C00085000,2023-04-24 19:59:36+00:00,85.0,128.05,151.9,152.6,0.0,0.0,14.0,28,2.0566454833984373,True,REGULAR,USD
141,META230519C00090000,2023-05-03 14:11:19+00:00,90.0,148.95,146.9,147.6,22.049995,17.375881,1.0,2,1.9492190039062502,True,REGULAR,USD
142,META230519C00095000,2023-04-27 14:44:39+00:00,95.0,145.08,141.95,142.6,0.0,0.0,3.0,12,1.873047509765625,True,REGULAR,USD
143,META230519C00100000,2023-05-03 18:05:32+00:00,100.0,137.5,136.95,137.65,-6.300003,-4.381087,1.0,32,1.798829130859375,True,REGULAR,USD
144,META230519C00105000,2023-05-02 18:50:39+00:00,105.0,135.55,131.95,132.65,0.0,0.0,3.0,28,1.705079599609375,True,REGULAR,USD
145,META230519C00110000,2023-05-03 16:35:16+00:00,110.0,131.59,126.95,127.65,-1.9600067,-1.4676201,499.0,21,1.615236298828125,True,REGULAR,USD
146,META230519C00115000,2023-05-02 14:22:00+00:00,115.0,126.4,122.0,122.65,0.0,0.0,1.0,59,1.5478538232421872,True,REGULAR,USD
147,META230519C00120000,2023-05-01 16:03:16+00:00,120.0,117.6,117.0,117.7,0.0,0.0,5.0,53,1.482424462890625,True,REGULAR,USD
148,META230519C00125000,2023-04-28 15:04:42+00:00,125.0,111.42,112.0,112.7,0.0,0.0,1.0,88,1.4013701806640624,True,REGULAR,USD
149,META230519C00130000,2023-05-01 17:58:44+00:00,130.0,113.15,107.0,107.7,0.0,0.0,6.0,130,1.32422212890625,True,REGULAR,USD
150,META230519C00135000,2023-05-02 15:16:00+00:00,135.0,105.18,102.05,102.7,0.0,0.0,3.0,80,1.2626989990234374,True,REGULAR,USD
151,META230519C00140000,2023-05-01 17:40:53+00:00,140.0,102.57,97.05,97.75,0.0,0.0,12.0,958,1.203128984375,True,REGULAR,USD
152,META230519C00145000,2023-05-03 17:09:25+00:00,145.0,89.43,92.05,92.75,-8.050003,-8.258107,1.0,253,1.1318402783203125,True,REGULAR,USD
153,META230519C00150000,2023-05-03 17:08:45+00:00,150.0,84.38,87.1,87.8,-6.760002,-7.4171624,1.0,504,1.083988955078125,True,REGULAR,USD
154,META230519C00155000,2023-05-03 18:07:14+00:00,155.0,83.5,82.1,82.8,-1.949997,-2.2820327,3.0,171,1.015629921875,True,REGULAR,USD
155,META230519C00160000,2023-05-03 17:03:38+00:00,160.0,79.22,77.15,77.8,-1.2399979,-1.5411358,1.0,2358,0.9589847851562499,True,REGULAR,USD
156,META230519C00165000,2023-05-03 17:52:30+00:00,165.0,73.8,72.15,72.85,-1.6499939,-2.1868708,3.0,3337,0.9023447265625,True,REGULAR,USD
157,META230519C00170000,2023-05-03 16:09:52+00:00,170.0,71.5,67.2,67.85,1.3899994,1.9825978,3.0,3269,0.8457046679687499,True,REGULAR,USD
158,META230519C00175000,2023-05-03 19:26:12+00:00,175.0,62.7,62.2,62.9,-3.710003,-5.586512,3.0,3081,0.7895528857421875,True,REGULAR,USD
159,META230519C00180000,2023-05-03 19:55:39+00:00,180.0,58.05,57.25,57.9,-3.0300026,-4.9607115,110.0,43585,0.7338893798828124,True,REGULAR,USD
160,META230519C00185000,2023-05-03 18:44:17+00:00,185.0,54.0,52.3,52.95,-1.0299988,-1.8717041,121.0,7180,0.6840851904296876,True,REGULAR,USD
161,META230519C00187500,2023-05-02 13:37:56+00:00,187.5,57.76,49.8,50.5,0.0,0.0,3.0,11,0.6586948193359375,True,REGULAR,USD
162,META230519C00190000,2023-05-03 19:57:37+00:00,190.0,48.12,47.35,47.95,-1.7800026,-3.5671394,49.0,4510,0.6279334082031252,True,REGULAR,USD
163,META230519C00192500,2023-05-02 13:30:03+00:00,192.5,51.04,44.9,45.5,0.0,0.0,2.0,20,0.6074258007812501,True,REGULAR,USD
164,META230519C00195000,2023-05-03 17:15:57+00:00,195.0,43.4,42.45,43.05,-2.1599998,-4.741,45.0,4127,0.585941640625,True,REGULAR,USD
165,META230519C00197500,2023-05-03 13:36:20+00:00,197.5,43.3,40.0,40.65,0.47999954,1.1209705,1.0,32,0.567387138671875,True,REGULAR,USD
166,META230519C00200000,2023-05-03 17:56:57+00:00,200.0,39.0,37.55,38.2,-1.4900017,-3.6799247,76.0,6092,0.543949873046875,True,REGULAR,USD
167,META230519C00202500,2023-05-02 16:15:17+00:00,202.5,39.05,35.15,35.8,0.0,0.0,1.0,139,0.5268602001953125,True,REGULAR,USD
168,META230519C00205000,2023-05-03 19:47:20+00:00,205.0,31.95,32.75,33.4,-4.25,-11.740332,20.0,10680,0.5080615600585938,True,REGULAR,USD
169,META230519C00207500,2023-05-03 19:34:58+00:00,207.5,29.55,30.35,31.0,-3.790001,-11.367729,1.0,238,0.523442265625,True,REGULAR,USD
170,META230519C00210000,2023-05-03 19:32:53+00:00,210.0,26.79,28.0,28.65,-3.3999996,-11.262006,159.0,9652,0.5039112109375,True,REGULAR,USD
