,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
37,AAPL230505C00175000,2023-05-03 19:59:59+00:00,175.0,0.81,0.8,0.83,-0.060000002,-6.8965516,34588.0,44108,0.5336960693359375,False,REGULAR,USD
38,AAPL230505C00177500,2023-05-03 19:59:59+00:00,177.5,0.45,0.45,0.46,-0.02000001,-4.2553215,11386.0,13722,0.5307664111328125,False,REGULAR,USD
39,AAPL230505C00180000,2023-05-03 19:59:58+00:00,180.0,0.26,0.25,0.26,0.00999999,3.9999962,16762.0,23471,0.5361374511718751,False,REGULAR,USD
40,AAPL230505C00182500,2023-05-03 19:59:38+00:00,182.5,0.15,0.14,0.15,0.02000001,15.3846245,6564.0,11334,0.5468795312500001,False,REGULAR,USD
41,AAPL230505C00185000,2023-05-03 19:59:59+00:00,185.0,0.09,0.08,0.09,0.020000003,28.571432,7907.0,11112,0.56055126953125,False,REGULAR,USD
42,AAPL230505C00187500,2023-05-03 19:59:53+00:00,187.5,0.05,0.04,0.05,0.0,0.0,3372.0,2542,0.5664105859375,False,REGULAR,USD
43,AAPL230505C00190000,2023-05-03 19:59:48+00:00,190.0,0.03,0.02,0.03,0.0,0.0,3372.0,5173,0.57812921875,False,REGULAR,USD
44,AAPL230505C00192500,2023-05-03 19:58:09+00:00,192.5,0.02,0.01,0.02,0.01,100.0,366.0,2500,0.5937540625000001,False,REGULAR,USD
45,AAPL230505C00195000,2023-05-03 19:33:04+00:00,195.0,0.02,0.0,0.02,0.01,100.0,308.0,1084,0.6171913281250001,False,REGULAR,USD
46,AAPL230505C00197500,2023-05-03 19:32:43+00:00,197.5,0.01,0.0,0.02,0.0,0.0,204.0,300,0.6640658593750002,False,REGULAR,USD
47,AAPL230505C00200000,2023-05-03 19:38:50+00:00,200.0,0.02,0.0,0.02,0.01,100.0,46.0,1880,0.70312796875,False,REGULAR,USD
48,AAPL230505C00205000,2023-05-03 19:59:07+00:00,205.0,0.01,0.0,0.01,0.0,0.0,429.0,348,0.7500025,False,REGULAR,USD
49,AAPL230505C00210000,2023-05-03 15:48:02+00:00,210.0,0.01,0.0,0.01,0.0,0.0,1.0,24,0.8125018749999999,False,REGULAR,USD
50,AAPL230505C00215000,2023-04-13 19:17:32+00:00,215.0,0.03,0.0,0.01,0.0,0.0,,1,0.9062509375,False,REGULAR,USD
51,AAPL230505C00225000,2023-05-02 13:30:01+00:00,225.0,0.01,0.0,0.01,0.0,0.0,1.0,1,1.0625046875000002,False,REGULAR,USD
52,AAPL230505C00230000,2023-04-28 19:51:04+00:00,230.0,0.01,0.0,0.01,0.0,0.0,1.0,6,1.125004375,False,REGULAR,USD
53,AAPL230505C00245000,2023-03-29 13:30:00+00:00,245.0,0.11,0.0,0.0,0.0,0.0,,5,0.500005,False,REGULAR,USD
54,AAPL230505C00250000,2023-05-03 18:41:27+00:00,250.0,0.01,0.0,0.01,0.0,0.0,11.0,29,1.3750031249999999,False,REGULAR,USD
55,AAPL230512C00060000,2023-04-27 18:32:48+00:00,60.0,107.66,106.65,108.05,0.0,0.0,,3,3.281251796875,True,REGULAR,USD
56,AAPL230512C00070000,2023-05-02 17:06:32+00:00,70.0,98.7,96.75,98.45,0.0,0.0,2.0,6,2.2929730175781247,True,REGULAR,USD
57,AAPL230512C00100000,2023-04-26 17:28:07+00:00,100.0,64.45,67.05,68.55,0.0,0.0,,15,1.61328318359375,True,REGULAR,USD
58,AAPL230512C00105000,2023-04-28 14:36:12+00:00,105.0,64.93,61.15,64.45,0.0,0.0,3.0,3,1.478518232421875,True,REGULAR,USD
59,AAPL230512C00110000,2023-04-20 13:43:30+00:00,110.0,57.38,57.15,58.35,0.0,0.0,,1,1.3144565527343748,True,REGULAR,USD
60,AAPL230512C00115000,2023-04-28 19:05:28+00:00,115.0,53.95,52.1,53.1,0.0,0.0,2.0,12,1.0703171484375003,True,REGULAR,USD
61,AAPL230512C00120000,2023-05-01 16:22:08+00:00,120.0,50.25,47.35,48.1,0.0,0.0,12.0,26,1.0605515722656251,True,REGULAR,USD
62,AAPL230512C00125000,2023-05-02 19:24:21+00:00,125.0,44.28,42.55,43.2,0.0,0.0,2.0,8,1.0253954980468751,True,REGULAR,USD
63,AAPL230512C00130000,2023-04-28 19:54:40+00:00,130.0,39.57,37.35,38.05,0.0,0.0,8.0,14,0.8242205078124999,True,REGULAR,USD
64,AAPL230512C00135000,2023-05-03 19:15:10+00:00,135.0,32.64,32.3,33.0,-1.2099991,-3.5745912,7.0,57,0.6914093359375001,True,REGULAR,USD
65,AAPL230512C00136000,2023-05-03 18:18:19+00:00,136.0,34.08,31.6,32.15,0.26000214,0.7687822,9.0,21,0.7744163183593751,True,REGULAR,USD
66,AAPL230512C00137000,2023-05-01 13:34:04+00:00,137.0,33.2,30.4,31.1,0.0,0.0,15.0,8,0.70117486328125,True,REGULAR,USD
67,AAPL230512C00138000,2023-04-28 16:59:40+00:00,138.0,31.49,29.3,30.15,0.26000023,0.83253354,1.0,4,0.6689486230468751,True,REGULAR,USD
